location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,13.743409,100.495865,4.0,0,GMT,GMT
1,18.80492,99.02655,313.0,0,GMT,GMT
2,19.9297,99.8002,397.0,0,GMT,GMT
3,19.578207,97.96223,1141.0,0,GMT,GMT
4,7.908612,98.37031,6.0,0,GMT,GMT
5,8.04921,98.92308,36.0,0,GMT,GMT
6,9.525483,100.02611,443.0,0,GMT,GMT
7,10.087873,99.85977,148.0,0,GMT,GMT
8,12.899824,100.953674,13.0,0,GMT,GMT
9,12.54833,99.92767,11.0,0,GMT,GMT
10,14.376099,100.583336,6.0,0,GMT,GMT

location_id,time,temperature_2m_max (°F),temperature_2m_min (°F),precipitation_sum (inch),relative_humidity_2m_mean (%),temperature_2m_mean (°F),rain_sum (inch),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h)
9,2025-08-09,89.7,76.6,0.055,75,83.3,0.055,6.7,17.9
9,2025-08-10,94.8,78.0,0.035,66,85.2,0.035,11.3,21.7
9,2025-08-11,90.9,78.4,0.252,73,82.4,0.252,8.8,21.9
9,2025-08-12,91.9,77.2,0.035,69,84.0,0.035,12.9,25.1
9,2025-08-13,88.7,76.9,0.457,73,82.7,0.457,7.0,18.3
9,2025-08-14,92.7,77.7,0.028,67,83.9,0.028,10.3,22.6
9,2025-08-15,91.1,76.1,1.280,80,81.1,1.280,8.2,23.5
9,2025-08-16,86.4,76.3,0.327,80,80.1,0.327,10.6,23.0
9,2025-08-17,86.1,76.9,0.020,76,80.7,0.020,12.3,23.0
9,2025-08-18,91.2,76.3,0.272,76,82.5,0.272,11.2,22.8
9,2025-08-19,88.9,74.5,0.039,78,81.6,0.039,8.6,19.2
9,2025-08-20,89.9,74.9,0.079,78,82.1,0.079,7.2,19.5
9,2025-08-21,90.9,76.3,0.272,78,81.6,0.272,10.9,21.7
9,2025-08-22,84.3,77.0,0.236,79,80.3,0.236,9.0,20.1
9,2025-08-23,89.6,75.9,0.453,76,81.2,0.453,12.7,25.3
9,2025-08-24,90.8,77.5,0.555,72,82.6,0.555,9.9,23.0
9,2025-08-25,92.9,78.6,0.008,68,83.7,0.008,13.8,24.4
9,2025-08-26,87.1,77.4,0.130,77,81.2,0.130,15.6,31.1
9,2025-08-27,84.2,76.4,0.181,82,79.6,0.181,10.1,21.7
9,2025-08-28,91.7,76.3,0.008,70,83.6,0.008,11.9,26.4
9,2025-08-29,96.2,77.9,0.008,61,86.3,0.008,10.6,22.6
9,2025-08-30,95.0,77.0,0.075,64,85.5,0.075,14.2,27.5
9,2025-08-31,87.8,76.6,0.043,77,81.7,0.043,12.1,22.6
9,2025-09-01,90.8,77.9,0.098,76,83.1,0.098,10.7,21.7
9,2025-09-02,90.1,77.6,0.067,78,82.7,0.067,5.6,17.9
9,2025-09-03,89.2,76.8,0.059,80,81.6,0.059,9.7,19.0
9,2025-09-04,91.1,76.1,0.543,83,81.2,0.543,8.5,21.9
9,2025-09-05,89.8,76.8,0.165,80,82.5,0.165,8.0,18.1
9,2025-09-06,88.9,76.9,0.331,83,81.9,0.331,7.8,19.0
9,2025-09-07,89.2,75.7,0.791,83,80.8,0.791,9.2,18.3
9,2025-09-08,84.6,76.2,0.071,83,80.2,0.071,9.6,19.2
9,2025-09-09,87.4,76.5,0.130,80,80.8,0.130,11.1,24.8
9,2025-09-10,86.5,75.7,0.335,84,80.4,0.335,9.4,19.2
9,2025-09-11,87.9,76.0,0.087,83,81.9,0.087,6.3,13.2
9,2025-09-12,87.0,74.9,0.906,85,80.5,0.906,7.8,17.7
9,2025-09-13,88.0,76.6,0.094,84,81.8,0.094,6.4,16.1
9,2025-09-14,85.7,75.7,0.012,83,80.8,0.012,8.1,17.0
9,2025-09-15,86.6,76.7,0.031,79,81.7,0.031,8.1,17.2
9,2025-09-16,86.5,77.6,0.039,81,81.6,0.039,8.5,17.4
9,2025-09-17,89.4,76.9,0.307,83,81.9,0.307,6.2,17.0
9,2025-09-18,87.8,77.8,0.098,79,81.1,0.098,10.5,19.5
9,2025-09-19,84.8,77.2,0.091,82,80.3,0.091,13.5,27.1
9,2025-09-20,88.1,77.6,0.035,76,82.2,0.035,13.5,26.4
9,2025-09-21,90.3,76.9,0.075,76,82.6,0.075,11.4,23.3
9,2025-09-22,90.1,76.4,0.209,75,82.6,0.209,10.2,20.6
9,2025-09-23,90.1,75.7,0.177,79,81.7,0.177,14.6,29.3
9,2025-09-24,86.8,77.5,0.142,81,81.1,0.142,10.4,21.0
9,2025-09-25,88.9,76.7,0.051,77,81.7,0.051,13.8,29.3
9,2025-09-26,89.5,76.6,0.016,75,82.6,0.016,10.2,23.7
9,2025-09-27,90.9,75.4,0.268,82,80.9,0.268,11.3,24.8
9,2025-09-28,89.5,77.1,0.012,75,82.1,0.012,7.9,16.8
9,2025-09-29,91.9,77.1,0.177,75,82.4,0.177,11.2,21.3
9,2025-09-30,90.6,76.6,0.071,76,82.1,0.071,10.3,22.4
9,2025-10-01,89.3,76.7,0.102,81,81.6,0.102,7.4,15.9
9,2025-10-02,91.2,78.2,0.035,74,83.8,0.035,9.8,18.8
9,2025-10-03,92.9,78.5,0.343,75,84.1,0.343,9.9,21.5
9,2025-10-04,89.5,74.3,0.291,84,80.8,0.291,6.4,17.9
9,2025-10-05,91.1,75.8,0.004,75,83.2,0.004,8.3,15.4
9,2025-10-06,92.8,76.0,0.071,73,83.2,0.071,8.7,18.3
9,2025-10-07,94.2,75.8,0.224,80,81.5,0.224,8.2,16.6
9,2025-10-08,90.1,76.6,0.886,84,81.2,0.886,9.4,19.9
9,2025-10-09,88.9,76.2,0.039,83,81.3,0.039,9.4,18.8
9,2025-10-10,87.7,76.3,0.020,84,81.4,0.020,6.6,14.8
9,2025-10-11,86.9,76.7,0.071,82,81.6,0.071,9.1,18.6
9,2025-10-12,87.7,76.8,0.362,86,81.0,0.362,7.7,15.9
9,2025-10-13,86.6,76.3,0.323,85,80.8,0.323,7.4,16.3
9,2025-10-14,85.6,76.0,0.528,85,80.5,0.528,7.5,16.6
9,2025-10-15,83.6,75.9,0.307,89,79.0,0.307,7.7,15.9
9,2025-10-16,89.1,76.6,0.067,75,82.7,0.067,11.4,21.7
9,2025-10-17,87.9,74.2,0.429,81,81.6,0.429,11.9,23.0
9,2025-10-18,85.6,74.4,0.528,86,80.2,0.528,10.5,20.6
9,2025-10-19,89.2,74.1,0.606,81,81.6,0.606,11.4,21.9
9,2025-10-20,89.2,75.3,0.437,81,81.7,0.437,9.0,18.6
9,2025-10-21,89.0,76.7,0.012,75,82.4,0.012,11.0,21.0
9,2025-10-22,88.2,80.8,0.016,65,84.0,0.016,15.1,27.3
9,2025-10-23,87.0,76.5,0.106,70,82.1,0.106,19.3,34.0
9,2025-10-24,85.4,77.4,0.071,73,81.2,0.071,14.1,25.9
9,2025-10-25,83.8,74.0,0.461,82,79.4,0.461,13.8,24.8
9,2025-10-26,85.0,75.4,0.102,76,81.3,0.102,14.9,27.7
9,2025-10-27,87.8,76.6,0.138,76,81.5,0.138,14.1,25.7
9,2025-10-28,86.2,76.4,0.299,81,80.1,0.299,12.1,25.9
9,2025-10-29,85.7,75.0,0.366,85,79.6,0.366,13.7,26.8
9,2025-10-30,81.3,75.5,0.197,88,78.1,0.197,12.1,20.8
9,2025-10-31,83.8,76.0,0.803,90,79.1,0.803,8.6,18.8
9,2025-11-01,85.6,75.5,1.224,91,79.0,1.224,7.2,14.8
9,2025-11-02,85.8,76.1,1.465,90,79.6,1.465,11.0,23.0
9,2025-11-03,84.9,75.7,0.323,90,78.7,0.323,6.9,21.9
9,2025-11-04,85.4,75.6,1.055,86,79.0,1.055,6.4,13.6
9,2025-11-05,84.3,76.6,0.020,82,79.7,0.020,8.6,17.7
9,2025-11-06,86.9,77.3,0.012,78,81.5,0.012,9.0,17.4
9,2025-11-07,87.2,75.9,0.224,83,81.0,0.224,6.2,12.3
9,2025-11-08,84.1,76.3,0.445,89,79.6,0.445,6.6,15.0
9,2025-11-09,88.8,77.0,0.051,83,81.9,0.051,9.6,17.0
9,2025-11-10,88.3,75.5,0.370,87,80.8,0.370,5.4,15.9
9,2025-11-11,89.4,76.2,0.012,83,82.0,0.012,7.5,16.1
9,2025-11-12,88.7,76.9,0.146,85,82.1,0.146,6.2,15.2
9,2025-11-13,88.1,75.1,0.224,86,80.4,0.224,9.3,19.2
9,2025-11-14,86.5,75.3,0.063,71,81.1,0.063,12.2,23.3
9,2025-11-15,84.4,73.8,0.083,61,80.6,0.083,14.6,27.3
9,2025-11-16,85.0,75.0,0.154,72,81.0,0.154,14.5,26.8
9,2025-11-17,82.2,74.7,0.394,84,78.3,0.394,13.1,24.8
9,2025-11-18,81.2,74.2,0.823,90,76.9,0.823,11.7,24.6
9,2025-11-19,82.2,72.9,0.154,70,77.8,0.154,19.1,34.7
9,2025-11-20,79.0,72.7,0.000,65,75.7,0.000,15.7,27.3
9,2025-11-21,79.9,72.1,0.000,60,75.9,0.000,15.5,27.7
9,2025-11-22,84.0,71.8,0.000,61,77.2,0.000,16.0,28.9
9,2025-11-23,85.9,73.1,0.000,63,79.4,0.000,15.3,27.5
9,2025-11-24,85.6,75.8,0.000,64,80.6,0.000,15.0,27.1
9,2025-11-25,82.3,71.5,0.000,64,78.2,0.000,19.4,35.3
9,2025-11-26,82.8,68.7,0.000,60,76.4,0.000,14.8,27.3
9,2025-11-27,82.3,65.5,0.000,56,75.3,0.000,17.3,31.5
9,2025-11-28,80.0,65.0,0.000,47,71.6,0.000,18.1,33.1
9,2025-11-29,82.8,65.1,0.000,57,73.1,0.000,12.6,23.7
9,2025-11-30,84.8,66.5,0.000,60,74.9,0.000,9.6,19.0
9,2025-12-01,86.1,67.6,0.000,66,76.2,0.000,8.1,17.4
9,2025-12-02,87.0,68.4,0.000,69,77.3,0.000,6.9,15.9
9,2025-12-03,89.3,70.6,0.000,64,82.1,0.000,9.7,19.9
9,2025-12-04,86.8,74.8,0.307,65,82.2,0.307,16.2,30.4
9,2025-12-05,83.2,74.8,0.110,83,78.5,0.110,13.1,23.7
9,2025-12-06,85.9,74.2,0.000,73,80.0,0.000,13.1,25.1
9,2025-12-07,86.8,75.3,0.004,68,80.7,0.004,11.7,23.3
9,2025-12-08,83.0,73.4,0.000,62,79.1,0.000,15.4,28.2
9,2025-12-09,83.3,72.1,0.000,67,78.0,0.000,16.0,29.3
9,2025-12-10,85.2,72.4,0.000,64,78.8,0.000,14.5,27.7
9,2025-12-11,83.8,73.5,0.000,69,77.4,0.000,14.1,28.0
9,2025-12-12,81.9,73.9,0.008,75,78.5,0.008,12.9,23.9
9,2025-12-13,86.7,75.1,0.000,72,80.9,0.000,14.7,27.3
9,2025-12-14,86.3,76.1,0.004,70,81.0,0.004,15.6,29.1
9,2025-12-15,85.8,75.1,0.000,67,80.4,0.000,14.7,27.7
9,2025-12-16,87.5,75.5,0.000,60,81.2,0.000,12.7,24.8
9,2025-12-17,87.6,75.9,0.000,62,82.0,0.000,13.6,26.4
9,2025-12-18,85.2,74.1,0.004,69,80.3,0.004,14.3,27.5
9,2025-12-19,88.1,73.8,0.000,62,80.2,0.000,11.3,22.1
9,2025-12-20,88.0,73.0,0.000,56,80.5,0.000,12.1,24.4
9,2025-12-21,87.1,72.8,0.000,52,79.3,0.000,12.4,24.2
9,2025-12-22,87.4,73.0,0.000,63,80.2,0.000,12.1,24.2
9,2025-12-23,87.9,73.6,0.020,76,79.8,0.020,8.9,19.0
9,2025-12-24,89.2,74.7,0.000,61,81.7,0.000,10.2,21.3
9,2025-12-25,90.3,75.6,0.000,52,83.3,0.000,13.2,26.2
9,2025-12-26,85.9,75.7,0.008,68,80.7,0.008,12.1,23.7
9,2025-12-27,85.8,76.0,0.000,63,81.4,0.000,13.0,25.1
9,2025-12-28,86.8,75.2,0.000,60,81.2,0.000,13.3,25.5
9,2025-12-29,87.1,71.9,0.000,65,79.6,0.000,11.9,23.3
9,2025-12-30,87.0,68.4,0.000,71,77.8,0.000,10.2,21.0
9,2025-12-31,86.5,67.6,0.000,70,77.2,0.000,8.4,18.6
10,2025-01-01,87.8,69.9,0.000,50,78.7,0.000,12.1,26.2
10,2025-01-02,88.6,70.0,0.000,48,79.7,0.000,12.1,23.9
10,2025-01-03,88.2,72.0,0.000,51,79.7,0.000,15.7,32.2
10,2025-01-04,88.1,71.3,0.000,43,78.9,0.000,13.7,27.5
10,2025-01-05,85.5,68.5,0.000,46,76.6,0.000,16.0,33.1
10,2025-01-06,86.3,65.5,0.000,46,75.7,0.000,13.4,28.0
10,2025-01-07,88.6,65.2,0.000,51,77.5,0.000,7.4,16.8
10,2025-01-08,90.5,66.0,0.000,53,79.7,0.000,5.9,14.5
10,2025-01-09,91.8,69.9,0.000,48,82.2,0.000,13.4,24.4
10,2025-01-10,87.3,67.9,0.000,53,78.3,0.000,16.5,33.8
10,2025-01-11,84.7,62.7,0.000,48,74.1,0.000,19.2,35.6
10,2025-01-12,78.8,62.2,0.000,47,70.5,0.000,17.5,35.3
10,2025-01-13,80.8,62.5,0.000,47,71.5,0.000,13.0,26.8
10,2025-01-14,83.6,65.0,0.000,48,74.1,0.000,11.3,24.6
10,2025-01-15,87.9,67.6,0.000,50,80.1,0.000,14.6,30.4
10,2025-01-16,86.6,70.3,0.000,50,78.6,0.000,16.3,32.2
10,2025-01-17,86.1,67.8,0.000,48,76.7,0.000,13.7,28.4
10,2025-01-18,87.8,65.2,0.000,47,76.5,0.000,11.6,24.8
10,2025-01-19,87.5,63.4,0.000,49,75.8,0.000,11.1,24.6
10,2025-01-20,89.7,63.5,0.000,51,77.0,0.000,6.7,15.4
10,2025-01-21,89.5,64.7,0.000,53,76.9,0.000,5.7,14.3
10,2025-01-22,91.1,64.8,0.000,55,77.9,0.000,6.4,15.4
10,2025-01-23,92.2,65.1,0.000,56,79.4,0.000,5.2,14.5
10,2025-01-24,93.8,66.9,0.000,53,80.4,0.000,6.7,14.1
10,2025-01-25,96.1,66.5,0.000,56,82.2,0.000,7.0,13.0
10,2025-01-26,95.2,68.8,0.000,52,83.2,0.000,12.4,23.7
10,2025-01-27,85.9,67.6,0.000,48,76.3,0.000,11.0,23.0
10,2025-01-28,85.2,67.6,0.000,49,75.9,0.000,9.7,20.4
10,2025-01-29,87.8,65.3,0.000,57,75.5,0.000,9.2,20.1
10,2025-01-30,88.6,64.7,0.000,55,77.4,0.000,6.3,15.2
10,2025-01-31,91.1,67.0,0.000,52,79.6,0.000,6.8,14.1
10,2025-02-01,93.8,67.6,0.000,54,80.8,0.000,6.4,14.1
10,2025-02-02,96.4,68.3,0.000,55,83.1,0.000,7.1,15.7
10,2025-02-03,96.9,71.0,0.000,58,84.3,0.000,8.1,16.3
10,2025-02-04,92.3,73.3,0.008,59,81.7,0.008,9.3,18.8
10,2025-02-05,92.1,72.6,0.000,57,82.1,0.000,7.4,18.6
10,2025-02-06,93.8,72.3,0.000,60,83.4,0.000,8.0,16.8
10,2025-02-07,93.9,73.1,0.000,59,84.1,0.000,6.3,15.9
10,2025-02-08,91.3,70.6,0.000,50,82.1,0.000,11.9,21.7
10,2025-02-09,88.8,69.5,0.000,48,78.5,0.000,12.8,23.3
10,2025-02-10,90.1,68.5,0.000,51,78.8,0.000,8.9,19.9
10,2025-02-11,92.9,68.3,0.000,51,80.3,0.000,7.0,16.6
10,2025-02-12,95.7,69.0,0.000,48,82.7,0.000,7.7,15.0
10,2025-02-13,97.1,70.3,0.000,47,84.9,0.000,7.5,16.3
10,2025-02-14,96.7,72.0,0.000,59,85.4,0.000,8.7,16.1
10,2025-02-15,98.5,74.4,0.000,53,86.3,0.000,7.9,17.4
10,2025-02-16,99.1,74.4,0.000,56,87.1,0.000,5.8,15.4
10,2025-02-17,94.3,73.0,0.992,71,83.5,0.992,10.3,23.0
10,2025-02-18,91.3,71.9,0.976,78,80.2,0.976,8.7,23.9
10,2025-02-19,91.5,72.0,0.299,79,80.3,0.299,7.0,17.2
10,2025-02-20,90.8,73.5,0.307,76,82.0,0.307,6.0,18.6
10,2025-02-21,89.9,73.0,0.094,77,81.3,0.094,8.9,24.4
10,2025-02-22,92.1,73.5,0.157,73,82.1,0.157,10.7,21.0
10,2025-02-23,92.7,75.5,0.016,68,83.9,0.016,9.4,21.5
10,2025-02-24,84.2,73.7,0.146,71,77.7,0.146,13.3,27.5
10,2025-02-25,85.6,72.0,0.035,65,77.3,0.035,12.4,23.7
10,2025-02-26,91.9,71.9,0.000,62,81.9,0.000,12.4,25.1
10,2025-02-27,95.9,75.3,0.016,61,84.7,0.016,5.2,15.2
10,2025-02-28,97.3,76.0,0.000,64,86.1,0.000,6.7,15.7
10,2025-03-01,98.9,77.3,0.016,69,86.4,0.016,8.5,17.7
10,2025-03-02,100.9,78.7,0.000,62,89.0,0.000,9.4,17.0
10,2025-03-03,99.1,78.4,0.122,71,85.9,0.122,8.9,26.8
10,2025-03-04,99.2,78.9,0.000,64,87.7,0.000,11.1,20.1
10,2025-03-05,100.0,78.1,0.000,64,87.9,0.000,9.7,18.6
10,2025-03-06,98.6,78.4,0.012,64,87.6,0.012,10.8,19.7
10,2025-03-07,93.7,72.7,1.083,81,80.1,1.083,8.6,21.0
10,2025-03-08,89.5,73.2,0.004,68,79.3,0.004,8.4,15.7
10,2025-03-09,91.8,73.9,0.004,65,82.8,0.004,7.4,13.9
10,2025-03-10,95.4,77.9,0.000,57,86.8,0.000,8.8,19.2
10,2025-03-11,96.4,75.6,0.240,66,85.6,0.240,7.9,23.3
10,2025-03-12,95.3,76.5,0.000,71,85.5,0.000,9.3,21.3
10,2025-03-13,93.2,75.7,0.173,77,83.4,0.173,9.1,20.1
10,2025-03-14,94.6,76.5,0.012,75,85.0,0.012,6.6,15.0
10,2025-03-15,97.2,78.4,0.000,69,87.3,0.000,7.5,14.8
10,2025-03-16,98.5,77.9,0.008,69,86.2,0.008,15.1,29.8
10,2025-03-17,95.3,77.3,0.071,70,85.2,0.071,11.3,23.3
10,2025-03-18,95.4,75.1,0.004,56,86.5,0.004,11.5,20.8
10,2025-03-19,92.8,73.6,0.000,47,82.7,0.000,13.7,25.3
10,2025-03-20,89.2,72.8,0.000,44,80.0,0.000,15.1,31.3
10,2025-03-21,90.0,72.1,0.000,50,80.3,0.000,12.8,26.6
10,2025-03-22,92.8,71.2,0.000,55,81.5,0.000,7.4,17.4
10,2025-03-23,95.2,72.7,0.000,53,84.6,0.000,6.2,15.2
10,2025-03-24,97.9,75.7,0.000,59,86.6,0.000,7.6,13.4
10,2025-03-25,98.9,78.1,0.000,64,88.1,0.000,8.5,16.1
10,2025-03-26,97.9,79.6,0.020,70,87.0,0.020,11.4,23.9
10,2025-03-27,99.5,78.6,0.004,64,87.9,0.004,9.3,17.7
10,2025-03-28,99.1,76.9,0.000,57,87.1,0.000,8.5,17.4
10,2025-03-29,98.3,78.3,0.016,64,88.7,0.016,7.3,14.8
10,2025-03-30,92.1,74.8,1.087,80,82.3,1.087,11.5,23.7
10,2025-03-31,88.3,75.6,0.390,87,80.1,0.390,5.0,19.0
10,2025-04-01,92.3,76.8,0.012,77,83.9,0.012,7.2,15.2
10,2025-04-02,93.1,78.1,0.000,67,85.7,0.000,6.5,16.3
10,2025-04-03,93.2,77.9,0.000,69,85.6,0.000,7.1,15.7
10,2025-04-04,96.7,79.3,0.016,70,86.7,0.016,11.6,23.7
10,2025-04-05,97.0,78.7,0.012,68,87.2,0.012,9.7,18.6
10,2025-04-06,98.1,77.3,0.024,66,87.9,0.024,8.8,17.4
10,2025-04-07,95.2,73.9,0.118,72,85.4,0.118,9.9,19.7
10,2025-04-08,94.6,79.4,0.087,74,85.6,0.087,7.5,19.7
10,2025-04-09,96.9,75.9,0.272,72,85.8,0.272,10.4,22.6
10,2025-04-10,92.8,77.5,0.063,79,83.5,0.063,7.7,18.3
10,2025-04-11,95.0,77.7,0.358,79,84.0,0.358,9.5,20.4
10,2025-04-12,94.6,79.0,0.130,76,85.1,0.130,8.5,19.0
10,2025-04-13,95.8,75.9,0.957,77,84.7,0.957,8.5,22.4
10,2025-04-14,91.2,76.3,0.283,79,82.4,0.283,8.8,17.4
10,2025-04-15,96.0,78.4,0.067,72,85.6,0.067,10.2,21.5
10,2025-04-16,91.3,77.6,0.457,82,82.9,0.457,7.0,15.0
10,2025-04-17,95.0,77.7,0.091,79,83.8,0.091,9.5,25.9
10,2025-04-18,93.8,77.6,0.441,79,83.1,0.441,11.8,23.0
10,2025-04-19,91.9,79.1,0.067,80,84.8,0.067,10.8,22.4
10,2025-04-20,96.4,78.6,0.000,68,87.6,0.000,11.0,19.7
10,2025-04-21,96.6,79.2,0.028,67,87.7,0.028,8.6,19.9
10,2025-04-22,99.2,79.9,0.004,64,88.8,0.004,8.1,18.8
10,2025-04-23,99.6,81.0,0.004,63,89.4,0.004,10.7,22.1
10,2025-04-24,99.4,81.2,0.016,66,89.1,0.016,11.5,24.2
10,2025-04-25,100.7,81.9,0.000,62,90.5,0.000,9.6,19.5
10,2025-04-26,100.0,81.0,0.098,65,88.3,0.098,8.4,34.4
10,2025-04-27,95.2,80.0,0.307,75,84.7,0.307,10.6,28.2
10,2025-04-28,100.0,78.0,0.067,68,87.3,0.067,8.1,19.7
10,2025-04-29,95.0,77.9,0.000,68,85.9,0.000,6.2,14.3
10,2025-04-30,98.2,76.3,0.614,64,87.7,0.614,8.0,18.1
10,2025-05-01,94.1,77.6,0.028,72,85.6,0.028,8.3,17.4
10,2025-05-02,93.9,77.3,0.177,76,84.3,0.177,8.5,17.0
10,2025-05-03,94.3,77.7,0.031,77,83.7,0.031,5.9,13.9
10,2025-05-04,95.5,79.3,0.000,71,86.9,0.000,6.2,12.1
10,2025-05-05,95.4,79.5,0.012,73,86.3,0.012,9.7,22.8
10,2025-05-06,95.9,80.0,0.102,73,86.1,0.102,12.2,25.7
10,2025-05-07,97.4,80.9,0.071,69,87.6,0.071,11.0,23.3
10,2025-05-08,99.2,81.5,0.051,70,88.0,0.051,7.3,15.2
10,2025-05-09,98.3,81.4,0.110,68,88.5,0.110,9.2,19.9
10,2025-05-10,94.9,76.2,0.610,83,82.3,0.610,6.7,16.3
10,2025-05-11,90.5,75.4,0.272,83,81.8,0.272,7.8,18.3
10,2025-05-12,92.8,76.3,0.398,83,81.8,0.398,6.4,19.9
10,2025-05-13,87.7,76.6,0.331,85,81.0,0.331,7.1,15.2
10,2025-05-14,90.2,76.7,0.417,85,81.8,0.417,10.6,22.8
10,2025-05-15,91.6,76.7,0.224,85,82.0,0.224,8.2,16.8
10,2025-05-16,93.5,78.6,0.067,81,83.7,0.067,7.8,17.7
10,2025-05-17,92.0,77.8,0.205,84,83.2,0.205,8.4,18.1
10,2025-05-18,93.3,78.2,0.059,76,85.4,0.059,6.7,13.6
10,2025-05-19,95.1,79.3,0.091,79,85.3,0.091,12.0,25.3
10,2025-05-20,94.4,77.7,0.594,73,86.8,0.594,7.4,16.1
10,2025-05-21,91.7,79.5,0.197,81,84.1,0.197,7.5,26.4
10,2025-05-22,96.4,81.1,0.000,70,87.7,0.000,9.1,18.3
10,2025-05-23,99.0,78.1,0.516,72,86.5,0.516,8.2,17.9
10,2025-05-24,94.6,77.4,0.319,79,84.1,0.319,10.2,21.7
10,2025-05-25,91.9,76.5,0.252,85,81.9,0.252,13.4,25.5
10,2025-05-26,90.4,76.7,0.335,85,81.5,0.335,9.8,22.6
10,2025-05-27,90.1,77.9,0.075,83,83.0,0.075,9.2,21.3
10,2025-05-28,92.1,79.4,0.067,80,84.8,0.067,8.3,17.2
10,2025-05-29,92.2,77.2,0.240,82,83.5,0.240,11.6,24.4
10,2025-05-30,90.6,78.2,1.075,87,81.9,1.075,10.0,24.4
10,2025-05-31,90.5,77.4,0.382,86,81.6,0.382,11.8,25.3
10,2025-06-01,91.0,78.8,0.441,82,82.7,0.441,12.1,29.8
10,2025-06-02,91.4,77.3,0.421,81,83.6,0.421,10.0,25.1
10,2025-06-03,89.3,79.3,0.020,77,83.8,0.020,10.1,21.3
10,2025-06-04,94.5,78.8,0.280,73,84.7,0.280,10.9,26.2
10,2025-06-05,95.1,79.8,0.051,69,86.4,0.051,9.7,24.8
10,2025-06-06,96.0,80.4,0.020,64,87.9,0.020,9.4,20.1
10,2025-06-07,96.9,78.4,0.386,77,85.4,0.386,11.3,20.4
10,2025-06-08,93.1,76.5,0.421,77,84.7,0.421,9.8,20.4
10,2025-06-09,91.6,77.9,0.224,84,83.0,0.224,10.3,21.7
10,2025-06-10,90.9,79.3,0.031,76,84.4,0.031,8.9,20.8
10,2025-06-11,87.7,79.0,0.110,80,82.0,0.110,8.5,22.4
10,2025-06-12,91.9,78.7,0.764,81,82.3,0.764,8.8,20.1
10,2025-06-13,87.6,78.6,0.866,86,81.2,0.866,11.7,25.5
10,2025-06-14,87.7,77.9,0.382,86,81.6,0.382,10.5,28.0
10,2025-06-15,87.8,77.6,0.059,84,81.9,0.059,11.3,26.2
10,2025-06-16,90.8,78.0,0.000,74,83.8,0.000,9.5,20.8
10,2025-06-17,92.0,79.2,0.098,71,85.2,0.098,9.6,22.6
10,2025-06-18,96.0,78.7,0.252,73,84.9,0.252,11.1,22.8
10,2025-06-19,92.8,78.1,0.252,73,84.4,0.252,9.2,19.9
10,2025-06-20,92.1,78.3,0.091,74,83.9,0.091,7.8,21.0
10,2025-06-21,94.8,76.9,0.315,75,84.0,0.315,9.2,20.8
10,2025-06-22,93.5,76.6,0.669,78,83.7,0.669,12.4,27.3
10,2025-06-23,94.1,77.1,0.130,76,83.3,0.130,12.6,27.7
10,2025-06-24,91.0,78.4,0.098,75,84.0,0.098,11.5,25.1
10,2025-06-25,93.8,79.0,0.496,78,83.5,0.496,9.6,23.9
10,2025-06-26,91.3,76.1,0.319,76,83.1,0.319,10.6,25.5
10,2025-06-27,94.0,76.0,0.343,80,81.6,0.343,10.5,23.5
10,2025-06-28,88.2,75.7,0.315,78,81.1,0.315,11.2,23.7
10,2025-06-29,92.4,75.9,0.465,85,80.3,0.465,11.0,23.5
10,2025-06-30,86.7,76.8,0.134,79,81.4,0.134,11.7,24.6
10,2025-07-01,89.9,76.3,0.260,82,81.2,0.260,9.7,23.5
10,2025-07-02,86.2,76.3,0.764,86,79.8,0.764,9.3,26.2
10,2025-07-03,86.5,76.6,0.087,82,80.9,0.087,7.6,17.9
10,2025-07-04,89.1,77.8,0.114,76,82.9,0.114,9.0,23.7
10,2025-07-05,93.7,78.4,0.276,73,83.5,0.276,11.7,25.5
10,2025-07-06,87.4,77.9,0.240,77,82.6,0.240,8.8,23.3
10,2025-07-07,90.5,78.4,0.067,79,83.1,0.067,10.9,24.4
10,2025-07-08,88.6,77.1,0.390,85,81.1,0.390,10.2,23.3
10,2025-07-09,89.2,78.0,0.051,76,83.2,0.051,12.6,29.5
10,2025-07-10,91.9,79.1,0.043,75,84.3,0.043,10.8,24.2
10,2025-07-11,90.0,79.0,0.012,69,84.1,0.012,12.8,29.5
10,2025-07-12,94.3,77.1,0.102,72,84.3,0.102,11.3,23.5
10,2025-07-13,92.7,78.8,0.496,79,83.8,0.496,8.6,21.9
10,2025-07-14,90.1,78.2,0.957,84,82.6,0.957,8.2,24.2
10,2025-07-15,92.8,78.8,0.618,83,83.8,0.618,13.6,27.1
10,2025-07-16,90.0,76.3,0.299,86,81.1,0.299,8.5,18.3
10,2025-07-17,89.8,77.0,0.394,88,80.7,0.394,8.4,21.0
10,2025-07-18,87.7,76.4,0.343,84,81.6,0.343,9.1,23.7
10,2025-07-19,89.9,77.5,0.500,82,81.6,0.500,10.2,23.9
10,2025-07-20,89.1,76.7,0.370,84,80.7,0.370,14.0,31.3
10,2025-07-21,87.3,76.6,0.165,86,80.3,0.165,11.3,28.6
