location_id,destination,date,month,max_temp_f,min_temp_f,precipitation_in,avg_humidity_pct,avg_temp_f,rain_in,rainy_day,max_wind_speed_mph,max_wind_gust_mph
0,Bangkok,2025-10-02,October,91,76.2,0.126,81,83,0.126,Yes,3.2,10.3
0,Bangkok,2025-10-03,October,89.8,75.7,0.839,82,82.3,0.839,Yes,4.7,13.2
0,Bangkok,2025-10-04,October,87,76.9,0.059,85,81.3,0.059,Yes,3.6,12.5
0,Bangkok,2025-10-05,October,87.6,76.4,0.094,84,81.6,0.094,Yes,8.4,19.7
0,Bangkok,2025-10-06,October,91,78.4,0.016,81,82.8,0.016,Yes,6.2,18.8
0,Bangkok,2025-10-07,October,89.9,76.9,0.476,85,81.5,0.476,Yes,9.2,22.1
0,Bangkok,2025-10-08,October,89.1,75.7,0.571,84,81.2,0.571,Yes,6.2,18.6
0,Bangkok,2025-10-09,October,88.3,76.9,0.035,85,81.7,0.035,Yes,6.1,16.8
0,Bangkok,2025-10-10,October,90.5,77.7,0.236,85,82.1,0.236,Yes,8.8,22.6
0,Bangkok,2025-10-11,October,88.4,76.7,0.453,86,81.3,0.453,Yes,4.5,14.3
0,Bangkok,2025-10-12,October,90,77.5,0.311,87,81,0.311,Yes,6.3,18.1
0,Bangkok,2025-10-13,October,89.3,75.8,1.657,87,80.4,1.657,Yes,5.1,13.2
0,Bangkok,2025-10-14,October,84.4,76.6,0.291,89,79.8,0.291,Yes,3.9,13
0,Bangkok,2025-10-15,October,87.5,76.9,0.13,86,81.3,0.13,Yes,4,14.3
0,Bangkok,2025-10-16,October,90.6,77.7,0.028,82,82.7,0.028,Yes,6,17
0,Bangkok,2025-10-17,October,91,75.8,0.154,81,83.1,0.154,Yes,9.7,21.7
0,Bangkok,2025-10-18,October,91.7,76,0.185,84,82.5,0.185,Yes,8.2,21.7
0,Bangkok,2025-10-19,October,90.2,74.5,0.343,81,82.3,0.343,Yes,7.1,23.7
0,Bangkok,2025-10-20,October,90.4,75.4,0.276,83,82.3,0.276,Yes,4.2,15.9
0,Bangkok,2025-10-21,October,90.8,77.1,0,74,83.9,0,No,4.3,15.9
0,Bangkok,2025-10-22,October,88.1,75.9,0.012,74,82.1,0.012,Yes,5.8,18.8
0,Bangkok,2025-10-23,October,87.2,74.6,0,73,80.9,0,No,8.2,21.7
0,Bangkok,2025-10-24,October,88.5,76.2,0.008,72,82.1,0.008,Yes,6.3,18.6
0,Bangkok,2025-10-25,October,89.5,77.8,0.035,74,82.6,0.035,Yes,5.6,19.7
0,Bangkok,2025-10-26,October,91,76.7,0.004,66,83.7,0.004,Yes,9.1,26.2
0,Bangkok,2025-10-27,October,88.6,77.5,0.012,70,82.5,0.012,Yes,4.8,19.5
0,Bangkok,2025-10-28,October,86.6,79.4,0.031,70,83.1,0.031,Yes,7.4,19
0,Bangkok,2025-10-29,October,89.4,78.4,0.087,72,83.4,0.087,Yes,7.9,21.5
0,Bangkok,2025-10-30,October,85.7,76.7,0.327,86,79.7,0.327,Yes,7,20.6
0,Bangkok,2025-10-31,October,89.3,75.7,0.685,84,81,0.685,Yes,5.9,16.1
0,Bangkok,2025-11-01,November,84.5,76.4,1.976,93,78.5,1.976,Yes,5.2,14.1
0,Bangkok,2025-11-02,November,86.6,75.4,1.291,92,78.7,1.291,Yes,6.2,15.9
0,Bangkok,2025-11-03,November,85.3,75.2,0.197,87,79.1,0.197,Yes,5.9,12.5
0,Bangkok,2025-11-04,November,85,75.7,0.024,85,79.9,0.024,Yes,3.1,11.4
0,Bangkok,2025-11-05,November,84.7,75.8,0.012,81,80.2,0.012,Yes,3.3,10.7
0,Bangkok,2025-11-06,November,87.6,77.5,0.051,80,81.7,0.051,Yes,5.6,12.5
0,Bangkok,2025-11-07,November,86.1,76,0.154,84,81.3,0.154,Yes,5.6,14.8
0,Bangkok,2025-11-08,November,85.9,76.9,0.138,88,80.7,0.138,Yes,3.3,12.1
0,Bangkok,2025-11-09,November,91,75.4,0.413,82,82.9,0.413,Yes,5.6,12.5
0,Bangkok,2025-11-10,November,88.1,77,0.028,87,80.8,0.028,Yes,5.2,15
0,Bangkok,2025-11-11,November,93.4,79.2,0.016,77,85.2,0.016,Yes,3.5,12.3
0,Bangkok,2025-11-12,November,92.9,76.2,0.76,78,83.2,0.76,Yes,5.8,19.2
0,Bangkok,2025-11-13,November,87.4,76.1,0.386,88,80.1,0.386,Yes,6.2,13.2
0,Bangkok,2025-11-14,November,88.5,72.9,0.004,70,80.7,0.004,Yes,7.3,15.2
0,Bangkok,2025-11-15,November,85.4,72.5,0,68,78.6,0,No,8.2,22.4
0,Bangkok,2025-11-16,November,86.9,73.8,0.008,71,80.5,0.008,Yes,6.5,17.9
0,Bangkok,2025-11-17,November,86.3,75.5,0.291,82,78.9,0.291,Yes,8.5,24.2
0,Bangkok,2025-11-18,November,86,74.1,0.567,81,78.4,0.567,Yes,6.9,22.6
0,Bangkok,2025-11-19,November,82.4,69.5,0,70,76,0,No,8.7,21
0,Bangkok,2025-11-20,November,78.1,69.7,0,69,73.6,0,No,7.8,19
0,Bangkok,2025-11-21,November,78.4,69.6,0,65,73.7,0,No,8.2,19.5
0,Bangkok,2025-11-22,November,84.9,70.3,0,64,76.7,0,No,6.7,17.2
0,Bangkok,2025-11-23,November,87,71.6,0,64,79.3,0,No,7.9,20.4
0,Bangkok,2025-11-24,November,88.3,73.3,0,64,80.6,0,No,8.2,19
0,Bangkok,2025-11-25,November,85.6,69.1,0,62,77.9,0,No,6.6,16.6
0,Bangkok,2025-11-26,November,86.4,68.9,0,56,77.6,0,No,8.8,21.9
0,Bangkok,2025-11-27,November,84.5,64.2,0,50,75.1,0,No,9,19.9
0,Bangkok,2025-11-28,November,82.7,63.5,0,43,72.8,0,No,7.8,21.7
0,Bangkok,2025-11-29,November,85.8,65.1,0,50,75.2,0,No,6.8,17.7
0,Bangkok,2025-11-30,November,88.6,67.1,0,52,78.2,0,No,6,18.3
0,Bangkok,2025-12-01,December,91.7,70.2,0,55,80.9,0,No,5.6,17
0,Bangkok,2025-12-02,December,94.5,73.1,0,57,83.3,0,No,4.9,15.2
0,Bangkok,2025-12-03,December,95.2,75.9,0.004,56,86.2,0.004,Yes,6.1,17.4
0,Bangkok,2025-12-04,December,91.2,77.7,0.028,59,84.7,0.028,Yes,6.9,20.4
0,Bangkok,2025-12-05,December,88.3,74.4,0.205,80,79.6,0.205,Yes,8.4,23.5
0,Bangkok,2025-12-06,December,86.5,74.3,0,75,80.7,0,No,5.2,15
0,Bangkok,2025-12-07,December,88.4,72.7,0,69,80.7,0,No,4.9,12.3
0,Bangkok,2025-12-08,December,85.6,72,0,62,78.1,0,No,8.9,22.8
0,Bangkok,2025-12-09,December,85.6,70,0,66,77.3,0,No,5.9,16.6
0,Bangkok,2025-12-10,December,88.9,70.3,0,64,79.2,0,No,9.4,22.8
0,Bangkok,2025-12-11,December,80.2,73,0.012,78,75.3,0.012,Yes,6.9,17
0,Bangkok,2025-12-12,December,83.9,73.3,0.004,78,78.3,0.004,Yes,6.8,15.7
0,Bangkok,2025-12-13,December,89.2,74.8,0.094,78,80,0.094,Yes,7.4,19
0,Bangkok,2025-12-14,December,88.6,74.4,0.004,70,81.3,0.004,Yes,5.7,16.1
0,Bangkok,2025-12-15,December,89.8,74,0,64,81.9,0,No,5.8,15.9
0,Bangkok,2025-12-16,December,92.6,74.4,0,61,83.1,0,No,4.9,14.3
0,Bangkok,2025-12-17,December,91.6,75.7,0,63,83.3,0,No,5.4,15.7
0,Bangkok,2025-12-18,December,89,73,0.008,65,81.8,0.008,Yes,6.1,18.6
0,Bangkok,2025-12-19,December,91,73.4,0,59,81.7,0,No,5.8,17
0,Bangkok,2025-12-20,December,93.3,73.7,0,46,83.3,0,No,5.7,16.3
0,Bangkok,2025-12-21,December,91.2,74.3,0,48,82.1,0,No,6.1,17.7
0,Bangkok,2025-12-22,December,92.6,74.8,0.004,57,84.4,0.004,Yes,5.1,18.3
0,Bangkok,2025-12-23,December,91.9,75.9,0,62,84,0,No,4.5,14.8
0,Bangkok,2025-12-24,December,92.9,76,0,56,84.5,0,No,4.8,15
0,Bangkok,2025-12-25,December,94.6,76.6,0,50,85.7,0,No,5.9,17.9
0,Bangkok,2025-12-26,December,89.5,74.9,0,58,82.5,0,No,7.8,21.9
0,Bangkok,2025-12-27,December,90.5,73.9,0,56,82.3,0,No,6,15.2
0,Bangkok,2025-12-28,December,91.4,74.2,0,54,82.8,0,No,6.4,17.4
0,Bangkok,2025-12-29,December,92,72.6,0,53,82.6,0,No,8.4,22.1
0,Bangkok,2025-12-30,December,93.1,73.2,0,50,82.8,0,No,3.8,14.3
0,Bangkok,2025-12-31,December,92.2,73,0,54,82.5,0,No,5.9,17.9
1,Chiang Mai,2025-01-01,January,80.3,62.7,0,74,71.4,0,No,3.8,12.3
1,Chiang Mai,2025-01-02,January,81.1,62.3,0,72,71,0,No,4,12.8
1,Chiang Mai,2025-01-03,January,80.6,62.2,0,71,71.2,0,No,3.2,9.4
1,Chiang Mai,2025-01-04,January,79.1,61.6,0,69,69.7,0,No,4.7,11.6
1,Chiang Mai,2025-01-05,January,78.8,58.7,0,70,68.5,0,No,3.8,11.9
1,Chiang Mai,2025-01-06,January,78.4,58.3,0,69,67.9,0,No,4.3,13.4
1,Chiang Mai,2025-01-07,January,78,59.4,0,67,67.7,0,No,3.9,12.5
1,Chiang Mai,2025-01-08,January,78.9,59.6,0,74,69.3,0,No,4.6,13
1,Chiang Mai,2025-01-09,January,79.1,62.7,0,72,71.3,0,No,4.3,13
1,Chiang Mai,2025-01-10,January,79.9,62.1,0,67,71.7,0,No,4.2,11.9
1,Chiang Mai,2025-01-11,January,79,59.5,0.012,70,69.5,0.012,Yes,8.1,18.8
1,Chiang Mai,2025-01-12,January,73.8,53.9,0,65,64,0,No,7,17.2
1,Chiang Mai,2025-01-13,January,73.9,53.2,0,69,63.6,0,No,3.8,11.9
1,Chiang Mai,2025-01-14,January,77.3,55.3,0,70,65.5,0,No,3.7,10.1
1,Chiang Mai,2025-01-15,January,78.9,55.6,0,68,67.3,0,No,5.6,11
1,Chiang Mai,2025-01-16,January,79.9,58.6,0,69,68.4,0,No,5,11.2
1,Chiang Mai,2025-01-17,January,79.9,58.4,0,68,68.6,0,No,4.6,12.1
1,Chiang Mai,2025-01-18,January,80.2,59.5,0,68,69.3,0,No,4.3,13
1,Chiang Mai,2025-01-19,January,80.4,59.2,0,64,69.8,0,No,4.9,14.5
1,Chiang Mai,2025-01-20,January,80.2,61.3,0,67,70.3,0,No,4,13
1,Chiang Mai,2025-01-21,January,80.7,61.5,0,70,70.5,0,No,4.6,13.9
1,Chiang Mai,2025-01-22,January,81.2,61.3,0,66,70.4,0,No,3.3,11.6
1,Chiang Mai,2025-01-23,January,82.5,61.3,0,70,70.9,0,No,3.6,12.3
1,Chiang Mai,2025-01-24,January,82.7,60.3,0,69,71.1,0,No,4.1,12.8
1,Chiang Mai,2025-01-25,January,83.3,58.8,0,71,71,0,No,3.6,11.4
1,Chiang Mai,2025-01-26,January,83.9,62.5,0,66,72.5,0,No,4.4,13.2
1,Chiang Mai,2025-01-27,January,72.1,59.5,0.055,81,66.7,0.055,Yes,8.9,20.6
1,Chiang Mai,2025-01-28,January,77.5,59.7,0,70,68.1,0,No,7.9,19.2
1,Chiang Mai,2025-01-29,January,78.9,60.2,0,70,69.2,0,No,6,16.3
1,Chiang Mai,2025-01-30,January,80.4,61.2,0,68,71.2,0,No,5.1,14.5
1,Chiang Mai,2025-01-31,January,81.9,61.4,0,73,72.2,0,No,5,15.4
1,Chiang Mai,2025-02-01,February,85.2,61.4,0,66,72.3,0,No,4.7,13.2
1,Chiang Mai,2025-02-02,February,84.7,62.5,0,65,72.2,0,No,4,11.6
1,Chiang Mai,2025-02-03,February,86.8,63,0,56,74.3,0,No,4.3,12.1
1,Chiang Mai,2025-02-04,February,85,64.7,0,63,75,0,No,6.8,17.9
1,Chiang Mai,2025-02-05,February,86.5,64.5,0,67,75.1,0,No,6.4,17.7
1,Chiang Mai,2025-02-06,February,84.2,64,0,63,73.4,0,No,4.1,12.8
1,Chiang Mai,2025-02-07,February,87.1,64.2,0,60,75.8,0,No,4.8,14.3
1,Chiang Mai,2025-02-08,February,85.3,68.7,0.035,65,76.8,0.035,Yes,7.5,19.5
1,Chiang Mai,2025-02-09,February,83.6,65.6,0,62,75,0,No,6.8,17.7
1,Chiang Mai,2025-02-10,February,83.5,65,0,65,73.9,0,No,4.2,14.3
1,Chiang Mai,2025-02-11,February,85.6,65.8,0,64,75.2,0,No,5.7,16.3
1,Chiang Mai,2025-02-12,February,86.3,65.3,0,61,75.5,0,No,4.7,13.6
1,Chiang Mai,2025-02-13,February,87.4,65.2,0,54,75,0,No,4.5,14.1
1,Chiang Mai,2025-02-14,February,87.7,62.3,0,51,73.4,0,No,3.8,12.5
1,Chiang Mai,2025-02-15,February,85.5,60.8,0,54,73.4,0,No,4.7,14.8
1,Chiang Mai,2025-02-16,February,87.4,63.2,0,54,74.2,0,No,4.7,13.9
1,Chiang Mai,2025-02-17,February,89.1,64.1,0,51,76.1,0,No,5.9,15.7
1,Chiang Mai,2025-02-18,February,88.6,66.4,0,52,77.4,0,No,5,15.2
1,Chiang Mai,2025-02-19,February,87.2,67.8,0,60,77.4,0,No,5.5,14.5
1,Chiang Mai,2025-02-20,February,87.1,68.6,0,63,77.5,0,No,6.3,16.6
1,Chiang Mai,2025-02-21,February,88.1,68.1,0,67,77.2,0,No,10.8,25.9
1,Chiang Mai,2025-02-22,February,88.5,67.5,0,57,77.8,0,No,5.2,13.4
1,Chiang Mai,2025-02-23,February,86.7,67.1,1.039,74,76.1,1.039,Yes,7.4,19.5
1,Chiang Mai,2025-02-24,February,78.9,67.6,0.709,85,72.3,0.709,Yes,6.9,16.1
1,Chiang Mai,2025-02-25,February,80.2,65.5,0.272,83,72.4,0.272,Yes,8.1,20.8
1,Chiang Mai,2025-02-26,February,84.4,65,0,76,74.5,0,No,3.7,13.2
1,Chiang Mai,2025-02-27,February,87.6,66.5,0,74,76.7,0,No,4.4,12.1
1,Chiang Mai,2025-02-28,February,89.3,67.3,0,65,78.5,0,No,6.4,15.2
1,Chiang Mai,2025-03-01,March,89.5,67.6,0,59,78,0,No,6.3,16.3
1,Chiang Mai,2025-03-02,March,89.9,65.6,0,56,77.2,0,No,3.7,12.1
1,Chiang Mai,2025-03-03,March,90.2,64.1,0,54,76.2,0,No,5.3,13
1,Chiang Mai,2025-03-04,March,89,64,0,56,75.7,0,No,4.1,13
1,Chiang Mai,2025-03-05,March,89.4,66.4,0,58,76.7,0,No,5.5,15
1,Chiang Mai,2025-03-06,March,88.9,65.8,0,59,76.2,0,No,4.7,13.6
1,Chiang Mai,2025-03-07,March,90.3,66.4,0.138,66,78.6,0.138,Yes,7.2,17.9
1,Chiang Mai,2025-03-08,March,85.7,67.7,0,72,77.1,0,No,8.6,21.3
1,Chiang Mai,2025-03-09,March,86.9,67.7,0.004,73,77,0.004,Yes,5.5,15.2
1,Chiang Mai,2025-03-10,March,90.1,69.2,0.055,66,80.2,0.055,Yes,4.3,13.4
1,Chiang Mai,2025-03-11,March,92.1,70.3,0.004,64,81.5,0.004,Yes,5.9,14.8
1,Chiang Mai,2025-03-12,March,92,69.5,0,64,80.1,0,No,7.2,17.2
1,Chiang Mai,2025-03-13,March,91.9,70,0,52,81.5,0,No,7.9,18.6
1,Chiang Mai,2025-03-14,March,92.8,69,0,50,81.3,0,No,3.7,11.9
1,Chiang Mai,2025-03-15,March,93.7,68.8,0,50,81.1,0,No,4.2,11
1,Chiang Mai,2025-03-16,March,94.4,68.2,0,52,81.3,0,No,3.9,11.2
1,Chiang Mai,2025-03-17,March,93.6,71.5,0,53,83.4,0,No,5.5,13.9
1,Chiang Mai,2025-03-18,March,93.6,69.6,0.189,63,82.3,0.189,Yes,11.2,30
1,Chiang Mai,2025-03-19,March,86.6,65,0.02,72,75.2,0.02,Yes,7.4,15.7
1,Chiang Mai,2025-03-20,March,85.5,64.5,0,67,74.5,0,No,5.6,12.5
1,Chiang Mai,2025-03-21,March,88.1,66.7,0,65,76.9,0,No,5.1,14.1
1,Chiang Mai,2025-03-22,March,89,69.5,0,62,78.9,0,No,3.6,12.1
1,Chiang Mai,2025-03-23,March,91.2,69.9,0,60,80.3,0,No,4.3,11
1,Chiang Mai,2025-03-24,March,92.8,70.6,0,58,80.4,0,No,5.8,14.1
1,Chiang Mai,2025-03-25,March,92.8,69.1,0,54,80.4,0,No,4.4,11.9
1,Chiang Mai,2025-03-26,March,91.9,68.8,0,53,79.6,0,No,5.8,14.8
1,Chiang Mai,2025-03-27,March,93,68,0,50,79.6,0,No,5.6,14.8
1,Chiang Mai,2025-03-28,March,92.2,68.8,0,49,79.6,0,No,7,17
1,Chiang Mai,2025-03-29,March,93.5,69.7,0,52,82.1,0,No,5.8,14.8
1,Chiang Mai,2025-03-30,March,94.3,72.4,0,55,84.9,0,No,5.3,14.5
1,Chiang Mai,2025-03-31,March,94.4,76.7,0,59,85.3,0,No,7.2,16.6
1,Chiang Mai,2025-04-01,April,94,74.2,0,60,83.9,0,No,9.8,25.3
1,Chiang Mai,2025-04-02,April,93.5,75.1,0,59,84.1,0,No,9.4,25.7
1,Chiang Mai,2025-04-03,April,94.2,75.7,0,60,84.8,0,No,7,15
1,Chiang Mai,2025-04-04,April,95.1,75.7,0,66,84,0,No,7.9,15
1,Chiang Mai,2025-04-05,April,92.7,75.7,0,65,83.3,0,No,6.5,17.9
1,Chiang Mai,2025-04-06,April,90.6,71.1,0.028,70,80.4,0.028,Yes,4.1,13.9
1,Chiang Mai,2025-04-07,April,90.7,72.5,0.008,66,81.2,0.008,Yes,5.3,14.3
1,Chiang Mai,2025-04-08,April,94.1,73.4,0,59,82.1,0,No,9.5,22.4
1,Chiang Mai,2025-04-09,April,94.9,74.2,0,50,84.9,0,No,5.1,13.2
1,Chiang Mai,2025-04-10,April,94.4,74.8,0,59,84,0,No,8.4,19.2
1,Chiang Mai,2025-04-11,April,93.1,75.2,0.055,63,83.9,0.055,Yes,5.9,15.7
1,Chiang Mai,2025-04-12,April,88.7,76.4,0,67,82.8,0,No,5,15.2
1,Chiang Mai,2025-04-13,April,87.6,71.5,1.815,85,77.4,1.815,Yes,8.8,19.9
1,Chiang Mai,2025-04-14,April,83.4,71.3,0.091,84,76.9,0.091,Yes,4.5,14.1
1,Chiang Mai,2025-04-15,April,88.3,72.7,0.02,78,80.6,0.02,Yes,4.8,10.7
1,Chiang Mai,2025-04-16,April,89,73.8,0.031,75,81.6,0.031,Yes,4.6,11.4
1,Chiang Mai,2025-04-17,April,89.2,72.3,0.016,77,81.2,0.016,Yes,9.2,18.1
1,Chiang Mai,2025-04-18,April,91.2,74,0.035,75,81.2,0.035,Yes,5.9,16.8
1,Chiang Mai,2025-04-19,April,92.5,74.3,0,64,83.3,0,No,5.6,13.9
1,Chiang Mai,2025-04-20,April,94.5,74.8,0,62,83.6,0,No,7.4,21.9
1,Chiang Mai,2025-04-21,April,95.5,76.1,0,58,85.7,0,No,10.6,25.5
1,Chiang Mai,2025-04-22,April,98,75.8,0.016,59,86.3,0.016,Yes,10.2,23.7
1,Chiang Mai,2025-04-23,April,99.5,77.2,0,53,88.2,0,No,7.1,17.9
1,Chiang Mai,2025-04-24,April,99.1,77.2,0,52,88.4,0,No,5.9,12.8
1,Chiang Mai,2025-04-25,April,99.7,78,0,46,89.1,0,No,5,12.5
1,Chiang Mai,2025-04-26,April,99.2,79.1,0,51,88.7,0,No,5.7,17
1,Chiang Mai,2025-04-27,April,99.1,76.8,0,51,87.2,0,No,9.8,24.2
1,Chiang Mai,2025-04-28,April,93.8,73.3,0.114,62,82.6,0.114,Yes,9,25.5
1,Chiang Mai,2025-04-29,April,88.9,72.6,0.035,71,80.4,0.035,Yes,8,21.3
1,Chiang Mai,2025-04-30,April,90.5,72.7,0.087,74,79.6,0.087,Yes,8.6,24.8
1,Chiang Mai,2025-05-01,May,89.2,71.2,0.331,75,79.8,0.331,Yes,13.3,24.8
1,Chiang Mai,2025-05-02,May,93.4,73.1,0,70,82.4,0,No,5.1,16.3
1,Chiang Mai,2025-05-03,May,92.8,71.9,0.272,76,80.7,0.272,Yes,9.5,19.7
1,Chiang Mai,2025-05-04,May,91.6,74.4,0.063,71,82.7,0.063,Yes,5.6,19.2
1,Chiang Mai,2025-05-05,May,96,76,0,57,86,0,No,4.9,12.3
1,Chiang Mai,2025-05-06,May,99.3,78.3,0,50,89.2,0,No,5,12.1
1,Chiang Mai,2025-05-07,May,100.9,79.2,0.008,54,89.1,0.008,Yes,9.6,26.4
1,Chiang Mai,2025-05-08,May,99.2,77.4,0.035,63,86,0.035,Yes,6.9,19.7
1,Chiang Mai,2025-05-09,May,99.7,78.4,0,60,86.8,0,No,7.7,20.4
1,Chiang Mai,2025-05-10,May,96.7,78.2,0,63,86.7,0,No,6.5,18.3
1,Chiang Mai,2025-05-11,May,97.6,73.9,0.307,74,82.4,0.307,Yes,8.6,19.9
1,Chiang Mai,2025-05-12,May,88.8,73.1,0.146,75,80.6,0.146,Yes,5.9,18.3
1,Chiang Mai,2025-05-13,May,90.9,74.8,0.142,77,80.8,0.142,Yes,8.5,21
1,Chiang Mai,2025-05-14,May,91,75.7,0.354,77,81.1,0.354,Yes,10.6,24.4
1,Chiang Mai,2025-05-15,May,83,73.7,0.268,86,78.3,0.268,Yes,5.6,19.5
1,Chiang Mai,2025-05-16,May,83.6,73.7,0.594,85,78.6,0.594,Yes,4.7,15.7
1,Chiang Mai,2025-05-17,May,88.4,74.2,0.634,84,79.9,0.634,Yes,5.4,18.3
1,Chiang Mai,2025-05-18,May,88.5,75.5,0.035,80,81.1,0.035,Yes,5.4,15
1,Chiang Mai,2025-05-19,May,90.2,77.1,0.236,77,82.7,0.236,Yes,5.2,17.2
1,Chiang Mai,2025-05-20,May,89.7,75.6,0.303,78,82.5,0.303,Yes,5.8,18.8
1,Chiang Mai,2025-05-21,May,89.4,77.3,0.209,77,83.3,0.209,Yes,5,16.1
1,Chiang Mai,2025-05-22,May,90.1,76,0.528,81,82.2,0.528,Yes,7.6,15.9
1,Chiang Mai,2025-05-23,May,89.7,76.7,0.35,85,80.8,0.35,Yes,5.2,14.3
1,Chiang Mai,2025-05-24,May,88.6,73.6,0.543,83,80.3,0.543,Yes,7.2,17.7
1,Chiang Mai,2025-05-25,May,86.9,73,1.709,87,77.8,1.709,Yes,6.3,17.7
1,Chiang Mai,2025-05-26,May,84.7,73.2,0.5,87,77.5,0.5,Yes,8.9,23
1,Chiang Mai,2025-05-27,May,84.4,73.9,0.752,89,77.2,0.752,Yes,9.7,25.1
1,Chiang Mai,2025-05-28,May,86.1,74.9,0.047,81,80,0.047,Yes,7.1,21.5
1,Chiang Mai,2025-05-29,May,84.9,75.7,0.657,85,79.3,0.657,Yes,8.3,25.7
1,Chiang Mai,2025-05-30,May,86.6,75.5,1.146,87,78.9,1.146,Yes,7.4,24.4
1,Chiang Mai,2025-05-31,May,83.5,75.2,0.512,87,79.4,0.512,Yes,5.4,17
1,Chiang Mai,2025-06-01,June,86.7,75.7,0.48,80,80.8,0.48,Yes,7.7,20.8
1,Chiang Mai,2025-06-02,June,89.6,74.4,0.5,80,81.2,0.5,Yes,8.4,22.6
1,Chiang Mai,2025-06-03,June,85.3,74.2,0.091,86,78.8,0.091,Yes,4.1,18.3
1,Chiang Mai,2025-06-04,June,89.2,74.7,0.35,81,81.2,0.35,Yes,5.2,17.2
1,Chiang Mai,2025-06-05,June,88.9,75.3,0.146,82,81.7,0.146,Yes,4.4,13.9
1,Chiang Mai,2025-06-06,June,90.4,75.9,0.122,80,82.7,0.122,Yes,4.9,16.1
1,Chiang Mai,2025-06-07,June,91,75.5,0.024,78,83.6,0.024,Yes,4.8,14.8
1,Chiang Mai,2025-06-08,June,91.3,74.9,0.161,78,83.1,0.161,Yes,6.1,15.4
1,Chiang Mai,2025-06-09,June,91.5,75.4,0.22,79,81.8,0.22,Yes,6.9,17.9
1,Chiang Mai,2025-06-10,June,85.6,73.9,0.307,83,79.2,0.307,Yes,8,18.8
1,Chiang Mai,2025-06-11,June,82.9,74.9,0.941,89,78.3,0.941,Yes,5.9,15.2
1,Chiang Mai,2025-06-12,June,88,75,0.091,83,80.7,0.091,Yes,4.5,13.6
1,Chiang Mai,2025-06-13,June,89.2,76,0.331,81,81.7,0.331,Yes,6.3,16.8
1,Chiang Mai,2025-06-14,June,87.4,76,0.618,85,79.6,0.618,Yes,5.8,14.1
1,Chiang Mai,2025-06-15,June,88.3,75.2,0.374,81,80.7,0.374,Yes,6,17.7
1,Chiang Mai,2025-06-16,June,86.1,74.2,0.465,83,79.9,0.465,Yes,6.7,17.7
1,Chiang Mai,2025-06-17,June,87.9,75.6,0.878,86,79.4,0.878,Yes,6.6,19.5
1,Chiang Mai,2025-06-18,June,88.3,75.7,0.079,77,81.4,0.079,Yes,5.6,17.9
1,Chiang Mai,2025-06-19,June,87.8,75.7,0.567,83,80.6,0.567,Yes,9.6,21.9
1,Chiang Mai,2025-06-20,June,87.1,75.1,0.11,85,80.4,0.11,Yes,5.1,17.2
1,Chiang Mai,2025-06-21,June,89.9,76.8,0.02,76,82.4,0.02,Yes,7.2,16.3
1,Chiang Mai,2025-06-22,June,88.3,76.1,1.366,83,80.3,1.366,Yes,7.2,20.6
1,Chiang Mai,2025-06-23,June,89.1,72.9,0.665,85,78.8,0.665,Yes,6.4,20.4
1,Chiang Mai,2025-06-24,June,85.2,73.5,0.484,85,79,0.484,Yes,6.9,22.4
1,Chiang Mai,2025-06-25,June,88.3,74.7,0.476,83,80.5,0.476,Yes,4.4,11.9
1,Chiang Mai,2025-06-26,June,87.1,75.4,1.075,85,80.2,1.075,Yes,6,15.9
1,Chiang Mai,2025-06-27,June,85.3,73.8,0.909,89,78.2,0.909,Yes,5.4,17.2
1,Chiang Mai,2025-06-28,June,85.8,73.3,0.657,86,78.3,0.657,Yes,5.6,18.3
1,Chiang Mai,2025-06-29,June,85.5,73.9,0.126,82,79.3,0.126,Yes,6.9,19
1,Chiang Mai,2025-06-30,June,86.9,73.6,0.65,81,79.8,0.65,Yes,6.3,15.7
1,Chiang Mai,2025-07-01,July,85.8,75.2,0.512,83,80,0.512,Yes,5,16.3
1,Chiang Mai,2025-07-02,July,84.8,75,1.094,84,79.6,1.094,Yes,6.5,19.5
1,Chiang Mai,2025-07-03,July,84.1,73.9,0.559,86,78.3,0.559,Yes,3.7,16.6
1,Chiang Mai,2025-07-04,July,86.9,74.7,0.583,83,79.5,0.583,Yes,3,16.1
1,Chiang Mai,2025-07-05,July,86.8,74.2,1.059,84,79.4,1.059,Yes,5.4,15.2
1,Chiang Mai,2025-07-06,July,83.8,73.7,0.433,85,78.6,0.433,Yes,7.4,17.9
1,Chiang Mai,2025-07-07,July,84.5,74.4,0.244,85,78.6,0.244,Yes,7.4,17.7
1,Chiang Mai,2025-07-08,July,86.8,73.9,0.339,83,79.9,0.339,Yes,6.3,19.2
1,Chiang Mai,2025-07-09,July,87.4,74.8,0.862,84,80.4,0.862,Yes,4.7,18.8
1,Chiang Mai,2025-07-10,July,87.4,74.3,0.106,87,79.1,0.106,Yes,6.1,20.1
1,Chiang Mai,2025-07-11,July,86.1,74.2,1.642,90,78.8,1.642,Yes,3.5,13
1,Chiang Mai,2025-07-12,July,81.4,74.5,0.63,90,77.6,0.63,Yes,5.1,14.5
1,Chiang Mai,2025-07-13,July,88.4,74.4,1.465,85,80.1,1.465,Yes,5.9,21.3
1,Chiang Mai,2025-07-14,July,88,75,0.551,84,81,0.551,Yes,5.7,15
